Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Control3,Control4,Control5,Control6,Control7,Experimental10,Expeirmental11,Exp12,Exp13,Exp14,Exp15,Exp16,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22
4135,3609,4851,1491,4688,590,2236,881,3779,361,2096,4447,897,3686,3580,3825,1464,1936,4482,3026,3489,1795,1646,973,2314,496,1158,2726,1262,4443,1034,3513,1102,1959,2974,1159,2095,4715,916,2883,1032,4057,1961,3070,540,3433,3597,2108,3450,2438,3948,4382,1773,4348,1124,4108,4394,1285,2274,3055,343,2862,4966,1452,4642
4136,365,4835,2036,436,3368,3487,4426,2625,4960,2102,2781,2057,1367,966,3352,3530,4200,48,2116,3063,4635,4803,699,663,2222,4319,372,1597,3742,2308,2084,3811,1945,4401,238,3559,4198,9,4947,3518,685,2937,2140,3251,4264,1595,3104,79,2256,2412,3281,3498,350,3521,1339,287,2627,3228,2903,600,2740,2052,3521,265
4137,2115,3140,3328,37,3221,609,1110,1469,3755,649,955,1444,1287,4391,4254,4660,154,4501,4762,2990,3734,3989,1104,702,957,3301,861,4843,4853,2898,4610,2316,262,3262,4544,4898,1386,959,3309,2170,1682,4449,3841,4948,895,55,968,2040,3430,1449,444,2787,1986,1164,1144,2650,49,29,4651,4043,3033,142,1323,4796
4138,571,2739,1896,3341,1965,4144,2935,3666,4281,3904,3117,4938,982,4805,4262,1970,4760,642,4064,1837,4575,701,4219,861,3988,558,1277,1618,3507,4828,2030,3463,1742,2161,345,4614,1821,2975,3119,3566,2734,540,410,4153,2674,3889,2592,1402,3947,2243,1165,1469,4924,1471,1153,3229,3679,1620,4082,2186,4631,4472,2569,1000
4139,1819,3339,4581,2418,3825,3856,4239,1484,3719,3510,1117,163,2371,1803,4750,1714,620,759,3534,918,4251,2717,1949,4434,2371,1054,181,1163,2325,4946,4942,1101,1089,1941,2499,4095,1797,2232,3975,3797,1184,493,494,1014,510,1396,447,446,4233,872,651,1083,154,3978,2499,2307,1607,2711,1387,2100,46,3432,2160,4617
4140,1271,627,1805,1047,2274,97,216,4185,3294,473,1630,836,1482,4756,1124,1908,1745,2583,1252,4193,2579,1248,2247,146,2101,2912,1923,1491,335,4062,2960,4718,4026,4131,2686,2729,3188,2250,932,4627,4986,3209,243,2993,1355,4160,4541,3012,4714,3671,1242,3691,2448,4763,79,4004,426,1433,4049,4285,712,3069,1791,4868
4141,844,578,3238,1728,1972,3107,3634,1538,561,330,2548,4521,398,1863,1091,279,3720,591,744,3115,1728,1828,2577,3117,265,3285,1796,4256,1480,3898,155,2532,2468,144,855,3404,2245,1380,4120,4421,2417,3700,150,3216,2063,4713,3369,4653,3118,606,453,4369,43,375,259,3947,882,1071,1381,4772,3156,367,1252,3049
4142,1169,3217,4376,3942,3083,3899,579,2613,2242,3619,3658,671,464,2559,883,3330,3488,3551,4903,4498,3563,1439,4247,2224,2371,704,1182,3051,2508,2627,4792,2200,284,2510,114,200,1312,3871,127,973,759,208,2952,1276,743,2623,3993,3773,739,2779,590,4722,2092,633,3335,486,1448,1562,1594,4297,2602,2511,2079,2354
4143,387,374,4555,1855,3356,3187,2511,1546,2442,3374,2445,4335,3115,4220,2507,2359,2065,4473,3895,2638,3701,4320,3301,1076,2937,3428,4245,1066,4823,722,4193,2511,4007,5000,72,620,1705,1810,3434,2751,2921,458,353,2998,2132,358,2406,1468,3947,1815,1469,4012,2819,3061,2682,3627,1238,1329,1636,1790,3272,4117,3960,2915
4144,696,1312,1018,2146,193,2414,313,3835,4964,3654,274,1652,3656,1805,4942,4297,3314,2592,2354,4764,1354,977,778,759,3615,3744,974,4294,1532,2203,3235,4076,3350,4895,3400,4599,738,552,80,4522,3309,2108,4166,2217,1233,3313,3656,1304,1231,2469,1619,2685,1813,4625,756,2442,1855,797,1788,4797,1314,4348,667,112
4145,2386,659,4066,2743,1063,4433,2982,3763,1220,4490,2673,3935,2404,1002,377,208,4894,4296,1835,994,2753,1122,4154,2690,1376,3881,578,674,4535,3332,2491,105,1480,640,2858,2791,83,2690,3645,2402,1785,2333,2169,239,1771,1301,910,1918,3943,4346,4765,3254,2694,3826,782,4075,4896,498,732,3930,3637,831,423,3809
4146,2310,822,2739,2893,926,898,3508,4592,4156,3533,3501,3674,671,3453,3833,2430,1786,4224,3116,3379,3732,2914,490,2935,1383,102,2511,1258,4999,3136,3160,1524,1272,4543,1141,3516,4518,2295,3766,2796,2923,2852,4821,1637,2097,3502,1621,4011,2142,3543,4218,2458,1755,2284,1852,146,1398,114,4551,42,2683,4085,2133,4741
4147,3564,1425,3606,2090,917,1550,2147,4911,2486,3171,2696,2950,1785,2310,3514,2343,894,1470,1980,1375,840,2265,1906,2348,2163,4238,4052,342,1131,1698,4190,3743,4120,2645,2361,2166,3150,1658,3037,2497,4431,2496,1352,745,4911,2680,1295,955,1629,4264,1165,3605,768,1130,4908,3397,1276,2948,3516,3732,1786,1137,1719,1895
4148,4761,609,841,1660,4645,4325,3254,126,1575,3443,893,4577,1815,381,3721,1313,3374,647,4488,4303,2926,4925,1258,2562,2429,2655,254,1647,2381,635,6,4480,1206,376,4512,3481,4603,626,97,65,1733,2074,4774,1700,2099,2669,3576,2345,2441,4969,1083,4017,2059,4774,2665,908,3819,926,2429,1388,1822,2968,2116,617
4149,480,2637,3841,2811,1141,4441,275,3513,791,932,1835,3280,1493,3670,841,1149,1135,4166,2896,4162,4947,4937,4025,3717,1704,1256,1816,888,4653,3276,4698,466,4139,315,3393,3310,4480,4827,3137,4939,4505,2248,155,1632,3406,3384,3386,1537,2819,2962,338,3457,1296,30,1193,3887,4534,3859,3148,4866,3486,3333,2386,2842
4150,1264,4438,2821,3924,1396,2641,3213,2630,950,3027,1886,566,4866,1353,817,410,782,2049,2777,1706,1570,1440,367,1149,137,1607,1026,1644,4619,2905,4262,1141,4451,427,4413,3793,870,4766,4523,3088,358,3648,113,2616,3277,2399,4224,2697,274,435,2729,1860,2789,4727,4940,271,1536,2175,2776,3741,3565,1958,1121,3225
4151,2554,2815,1960,4343,3590,3066,1471,4084,3280,3052,56,79,19,3066,3059,4525,582,68,1750,4343,1733,4673,1007,2428,1898,2142,1932,438,1752,1813,1234,2367,498,4732,2638,3095,2737,141,425,2360,866,3476,2760,2263,663,3210,649,4758,3088,2098,368,3909,378,2471,1480,2251,2907,1285,1980,3890,2971,4343,2895,853
4152,3814,590,3807,206,1432,181,515,3913,1154,4838,4994,4379,4457,1348,2915,2799,208,1939,489,4692,4598,4784,3187,3938,1083,767,4494,1849,2349,2552,4051,4547,286,4889,520,2081,4194,1410,3913,3125,2927,2793,3313,1003,3241,853,2656,4019,3844,408,382,480,3407,3527,2759,1888,1692,4844,1035,3161,2334,4613,1082,4410
4153,1825,2175,4907,4714,3038,2525,240,2558,2370,2851,4294,3208,1609,1091,4016,1591,1015,2288,2342,4839,3229,1795,3471,3815,1694,1176,3070,1721,2464,2622,3897,4778,3423,2971,1092,4449,2489,2631,3655,2106,1668,538,3973,3857,2957,4018,3953,366,503,1995,12,4176,2475,4351,303,4576,2991,1858,3039,1335,3658,2077,845,4366
4154,3142,2043,3830,3554,2260,60,4833,4016,1472,3090,4084,670,1145,178,1481,4802,1282,2754,2369,4181,4894,3550,4208,948,2884,1082,2062,426,2453,4681,2122,2074,2081,256,3689,1138,1734,2750,753,3044,2840,1331,1302,3806,1877,1767,1069,580,1656,808,4896,663,4484,2150,1468,698,1016,665,627,2704,1728,274,1102,3024
4155,2337,2311,3270,2692,2252,4020,750,4820,2774,4740,17,2820,2077,521,111,1908,3220,3164,3456,2101,1250,1148,384,57,2018,532,51,4366,2223,2643,451,344,3747,4578,3068,1944,4023,681,2699,2617,1763,1589,1058,4019,3453,2616,1613,2868,4289,4348,965,309,1913,1712,3805,1253,4114,254,14,2733,2437,3762,639,2154
4156,217,2521,1164,4196,2701,4681,1982,1068,702,420,1428,2383,3632,167,4955,2339,2958,1556,3800,67,3323,469,3838,3199,3431,1018,1812,2849,1668,837,1880,2812,3502,4681,4687,2125,1250,4163,734,4745,2890,2152,3377,4543,375,3504,118,1273,4915,3742,3536,2570,1653,3761,2977,864,4282,1224,1293,4708,3772,1187,715,834
4157,2708,4257,2786,2542,2191,4301,2874,3961,3809,3434,3125,1381,1816,3180,1231,3735,3583,2248,4081,3282,2048,1249,3386,2664,168,1189,2721,917,2726,569,2132,4193,2868,1901,4399,2218,1457,4036,4597,3887,2391,1675,3827,1462,2020,52,2742,2742,1054,4390,2970,4159,826,3814,1417,3638,1009,4430,2854,4512,1464,1844,1935,4784
4158,496,1708,124,2791,533,2229,2015,1087,3909,3157,4977,3787,3817,2627,1682,230,1054,3325,1070,3118,2356,370,1171,4158,3573,4178,1047,3375,4575,3445,164,3058,454,1948,4346,2929,1290,700,2840,2350,50,1296,3252,4621,783,1285,1429,58,978,1201,1072,1377,1556,4293,4727,1045,2835,4708,1802,4098,1308,4220,870,2565
4159,1388,2234,248,1839,3818,2147,4440,1556,1695,179,3224,125,1882,4215,3604,4713,911,3200,557,4608,3179,775,2647,1836,1804,935,4998,909,997,2144,965,1133,294,3494,3868,465,450,1280,195,3387,426,2557,1079,4261,1409,3773,4306,3472,249,3781,2711,2356,786,2921,1483,3155,1952,3961,1235,403,4668,2025,3463,2838
4160,278,634,1599,1847,3478,4056,81,4836,4088,4343,1020,1363,3047,852,1773,2695,881,2375,4318,2913,3159,4909,512,2272,4427,278,2712,3975,2760,424,4114,3338,4553,3212,3386,4666,3974,1811,3597,2091,3420,1602,1392,2673,2711,4207,4777,1366,2096,2823,991,2458,4612,723,1964,60,2176,4989,3061,4447,4809,4160,1655,4262
4161,4040,2081,1582,3153,2447,2946,257,1466,896,2416,921,3194,1631,106,1040,4294,529,3238,1624,2565,757,3563,498,4946,4121,2552,2161,923,4222,3591,2179,1382,2699,1806,1738,165,4346,524,3582,921,3115,4948,42,1270,3172,4739,485,359,3360,3554,173,1460,4971,2696,4255,4040,1371,2997,3197,993,2548,658,2188,4882
4162,3325,2918,973,1146,2804,1731,3486,4224,3722,2730,1284,3182,1124,1794,592,758,1336,1475,3219,4339,276,4307,2882,1970,3305,197,2327,725,1842,3714,2387,200,2084,2793,1694,2122,4268,2172,3434,2626,2794,1691,1069,967,1661,166,1725,4001,1367,955,1901,831,513,4970,666,696,3144,3479,2796,3594,146,521,2789,2064
4163,3489,704,4858,729,4814,38,2687,824,2117,1835,2872,2982,4479,2688,3623,1378,1837,3025,1457,1575,353,231,4722,1034,60,4128,1329,1683,84,2933,4838,4477,3309,4565,241,4569,4992,4691,929,4656,4616,2051,4997,1252,2774,721,2877,4506,3919,1035,4181,718,4334,555,3366,2897,4902,1238,4448,2938,3033,528,3696,337
4164,3133,2623,3977,2853,3994,3463,2853,1480,669,2198,2404,3181,991,891,4974,1521,679,4718,1837,904,2295,338,4751,3958,4882,627,1389,80,4132,4825,1385,4367,1128,4660,977,1390,4333,3401,3014,2524,2818,549,705,3351,530,756,625,1092,4315,1279,3453,1741,795,3132,3645,1381,4729,1297,4993,656,314,487,2994,528
4165,902,3378,3077,2042,4931,2579,500,4944,2748,3866,1926,4380,4606,56,4331,920,3520,1761,3781,1734,1222,1779,3444,4302,560,513,1048,1040,2628,1867,4127,642,548,1558,4139,4307,249,4266,953,942,4759,818,134,1825,3048,2220,3835,1868,2966,627,4976,3318,155,1845,3174,3073,343,794,3198,196,4085,692,2339,3741
4166,2686,1478,1611,4995,4056,2293,179,1223,4419,1167,2764,2816,4081,4287,2050,1754,1776,2108,2273,4134,3672,2520,4094,4564,3007,4851,2071,585,3990,4582,813,4612,1159,1349,4872,4510,1406,3013,4595,4760,4764,2534,1292,2383,558,3348,2424,95,1089,1277,4024,3400,1746,1947,2003,1074,4352,2354,2721,3929,1367,1074,2930,3716
4167,3971,2840,4848,3675,3719,91,2111,3015,1537,2383,1408,650,3948,830,2810,625,1333,3718,2895,3198,2509,3151,4306,1198,3270,165,1307,1175,4277,4501,220,3415,3580,4300,876,1617,2289,4842,17,4969,939,2252,2836,294,1491,3169,1667,721,2901,4363,4347,603,3696,3188,4707,4701,4950,214,4189,609,3361,4253,1291,3560
4168,223,2220,4991,2286,4239,1261,2434,3782,4025,4851,4679,2117,4748,2351,1335,1802,4562,4326,3038,3613,286,471,2710,49,4756,1550,4136,2639,2582,2414,1564,863,3268,4448,3646,3313,4849,1670,1379,3102,4584,2975,4364,1664,4157,870,432,67,1448,3069,3223,2975,2954,539,4048,2755,2595,3878,35,314,1145,65,1283,1039
4169,2700,1499,1731,1989,3004,2925,4766,4731,1094,537,566,1214,3871,28,2500,272,4229,2572,292,1646,2258,3779,4741,4664,4,2846,1757,1589,739,1419,1219,826,4854,4084,2186,1663,2418,1735,2791,483,460,2201,1659,4195,1212,911,12,2713,401,2181,506,1540,3797,3552,1643,4203,738,3667,2700,4299,2086,3781,2356,4508
4170,2044,2740,1018,2020,1780,4621,4947,2020,3749,3160,265,1584,528,2279,2506,4302,1671,1032,473,736,1738,97,2642,1365,1212,3553,119,1450,205,4476,2134,1148,3021,4277,3065,4868,3442,523,3798,1136,329,1030,1138,12,2541,6,4165,4165,889,4165,393,3704,620,4492,4664,2445,2664,1164,1426,4299,1886,1883,4481,4885
4171,1610,1460,909,1935,3339,2234,3733,2153,2323,4521,1201,1654,4482,2213,1556,2544,3484,4522,1022,3718,2472,1393,4930,2663,2130,3732,2176,4457,4142,1728,4230,2576,261,5,527,630,771,542,195,1522,4640,4919,515,433,690,4011,1614,4766,2014,1609,3672,4894,2029,2526,2181,4964,1744,998,514,2343,1312,943,1295,3039
4172,3438,4546,2094,538,3828,767,787,1389,2703,332,588,4851,2706,3827,3782,4480,2374,3034,4201,4863,3902,4862,4215,2686,3713,4074,1978,2445,1395,812,1364,3678,370,4159,3621,3459,2575,4872,325,1525,192,2249,2040,1852,916,3652,2684,1664,2123,3447,2174,873,193,4811,4662,1592,4070,3231,3738,2440,3588,3247,982,1207
4173,2182,4773,3686,3752,2463,3040,1796,4151,3347,3982,153,1197,3665,293,241,3244,1992,1810,392,2515,3659,331,2627,2343,1098,696,3825,1874,4878,4909,4984,3344,4233,4713,1522,556,3756,3402,3973,1931,4266,3307,175,1578,4397,2751,2990,2928,245,3421,1618,2747,2630,4447,4695,2007,2132,1666,4554,208,1752,938,676,4760
4174,4325,476,194,3642,1404,4165,2819,968,4674,3116,3193,538,1131,1787,348,2344,4125,4523,2178,432,460,346,530,3818,493,3452,4918,788,1686,3966,2913,2779,4830,91,1357,4657,270,3366,2854,2370,3386,1224,4594,1653,1655,4729,4770,4410,2404,3363,4841,704,3880,4830,2994,1203,4283,106,969,3630,3162,1227,1369,3519
4175,1206,2269,1263,521,3467,4034,1807,1193,1139,1979,166,4060,257,1675,761,2345,3883,2252,2398,2985,1629,1538,2142,977,1463,1420,3041,4698,3822,108,3493,227,588,2553,3518,447,690,4928,3435,1084,3182,3808,3867,4595,1097,3477,879,857,181,4822,1667,1554,1146,473,4178,3658,2845,2050,1034,468,77,425,2941,1383
4176,2807,578,342,2443,3826,2900,4984,165,3513,3638,3555,4974,4004,4821,154,531,3304,2715,582,4227,3283,1461,2545,2822,1310,2373,3675,2843,3598,3505,55,691,1372,2839,4990,2158,2729,4683,3402,2286,2808,687,1799,1540,2458,2860,1927,3738,4166,3613,1020,4453,1282,210,2983,3719,4515,2915,3882,4959,1712,2439,3417,4933
4177,1222,1869,730,885,1401,1019,2953,2237,3127,1008,3395,3273,1571,4470,4514,2528,3211,723,1918,3747,4928,2541,2122,3176,980,1290,4229,3455,3990,2744,3374,1279,3696,1479,2301,4227,1430,4608,4607,3946,2473,1047,236,1253,3362,3188,3184,2449,3395,2964,1333,3925,3012,4977,3964,4039,232,2460,2566,4996,4309,4049,4394,2419
4178,2968,3098,3249,1043,83,3959,3585,4777,2146,101,1023,191,3740,3049,3856,4369,3675,164,4060,1819,764,3132,3275,2760,740,1484,1735,3580,4297,1597,691,4060,4345,897,1253,3059,167,4020,4720,1208,4874,1631,575,998,417,1988,897,4555,2973,2400,1095,1689,3837,2934,3590,3822,924,3103,2260,234,2331,4276,554,760
4179,3452,3120,1204,1467,3305,3944,155,4577,3409,1560,4897,2170,3658,1919,635,2969,1514,1053,4536,1230,401,1100,3522,2959,1938,4489,4762,2056,1436,2186,3663,2224,1959,4209,3265,1137,1912,4705,4798,3141,1170,1852,2751,391,1908,3056,3054,4834,185,407,4258,1225,3679,3119,3646,3648,79,3671,2570,809,1236,2046,4091,4225
4180,4821,4529,4198,4329,1510,3521,1448,2058,246,3152,3356,4084,1073,2461,4814,3479,3754,1526,2823,3891,2648,922,1305,1478,3775,1687,2562,3847,4668,4774,1287,2568,4217,2291,2558,2966,1681,571,3624,2895,1416,4346,83,1590,595,4043,3651,3981,2478,2161,3432,548,2676,669,4639,2450,3779,784,3855,3897,3127,1175,2279,3421
4181,2589,2667,168,1742,3437,2630,2032,1507,631,3616,2038,4588,1694,864,4035,1148,917,659,2106,1936,508,16,368,872,4298,4448,3186,496,2253,1272,3560,4508,4930,3309,3315,3604,3560,4848,1446,2911,780,994,163,3262,2673,2100,2545,2130,3454,2775,937,4406,3773,397,3233,3254,1673,4118,2957,4637,3744,4861,1115,2824
4182,4531,2626,4712,1249,3544,4159,3328,2547,4621,4348,2339,4578,3744,1629,2838,398,3602,2665,817,4516,2409,4913,2544,3846,4859,1538,1856,1642,3733,1144,3745,4916,3844,102,552,1950,1749,218,2158,4102,3635,3753,2207,2474,394,918,3343,1336,4748,2120,1490,4512,2587,3663,2504,4129,44,170,875,1206,4102,3503,2075,2300
4183,2843,1204,4213,2512,1783,3085,4226,2145,954,671,1426,2701,3116,4486,1630,4507,3442,4543,1263,4283,3317,4777,1558,2411,4873,4359,2992,3798,630,3411,3157,3504,4911,1817,1469,4519,1251,219,2760,4436,363,4328,4711,3306,4266,1834,2072,3288,999,4390,3875,3560,2775,3683,1194,323,4374,806,1662,1102,114,2167,3410,357
4184,2859,173,4846,1347,2102,3907,480,2095,2597,2750,4577,265,108,4870,4643,4954,4865,84,2947,1134,74,2553,1978,1163,3095,191,1339,2657,519,4242,3347,4433,1011,4302,4555,2311,1892,299,3975,2220,3748,2366,38,896,2121,2300,530,3544,4416,1004,3238,1755,3999,4348,267,168,3517,2017,1085,2720,2913,3132,2864,1526
4185,3982,2759,3618,2584,1731,2411,3591,394,2392,4935,3253,3226,130,1220,4771,3465,1133,828,4934,3761,1968,204,1054,394,140,4142,3508,205,1497,4476,2517,3290,2844,2881,2681,801,613,1653,2748,257,4229,2216,1567,2341,1767,2377,192,3022,3045,2921,354,3700,3250,886,1104,1123,288,1428,2892,3933,4605,422,1744,2379
4186,4094,2400,2270,1627,3317,277,1973,897,3227,1119,3823,3792,4373,2290,1396,3933,164,2643,2403,4680,1759,83,1869,3402,2351,388,885,1594,4818,1895,2673,1721,1482,3852,2332,2849,3766,4079,321,3240,1136,2457,3096,4248,4002,4755,2420,2042,4524,2322,3267,4734,3267,1480,4950,130,1189,4644,2226,3453,3368,747,3111,2198
4187,1044,1516,4701,4406,3947,2946,4859,4588,3575,3093,4350,3186,1381,1736,3915,119,3081,561,804,2539,2935,683,689,218,4324,125,4074,3098,3239,852,1729,2378,4428,3523,3061,4948,2293,3050,4730,500,3987,530,1471,4319,1564,2346,3904,2663,1078,3361,573,2970,1655,2429,398,3359,4914,1258,760,2616,1378,2905,1713,1152
4188,3745,1158,3038,3999,809,792,4583,4733,2813,4450,3710,1282,2004,3907,3843,362,2958,4663,2841,2622,1277,4705,1711,2324,630,1853,4868,1196,1130,913,4277,937,1824,4505,1860,1697,4043,500,3363,4812,1519,1471,1310,704,237,4935,1246,1576,3170,1660,1238,730,3210,2809,3945,2002,3318,2696,1884,1626,3750,3232,482,4220
4189,2533,2289,4371,3988,258,3881,66,2002,4488,1463,809,4053,3527,2142,3997,1183,2041,1948,4271,3757,2517,2212,781,2164,308,2424,2584,696,295,2966,4867,3732,3315,908,3160,2968,4746,4341,1535,689,4960,1930,1587,1869,1100,2477,3120,4968,4789,1446,451,543,1695,485,1353,979,1063,1004,3899,2094,3326,2240,2998,1849
4190,1036,2571,3635,257,3928,3710,1959,4295,449,3808,322,4339,4895,4278,4301,1844,315,4375,4330,3050,4806,4042,8,343,1514,2138,2628,3957,407,3153,4787,2634,230,3005,1617,2148,4132,1559,3715,1140,1893,3698,3113,1648,1626,1932,2738,3769,3506,617,635,938,4029,3870,1845,4494,444,1331,3405,2175,2107,1412,674,613
4191,1811,3097,1159,3007,4267,4350,4401,3540,4648,4983,2253,1482,3724,3483,4221,3031,834,1581,2056,362,2400,3930,2012,3132,2423,1794,2428,4275,4532,14,648,1736,3870,2533,294,4439,3818,1065,2669,3222,1158,352,3718,1432,1377,2721,3607,2849,4533,2574,623,4552,4203,706,3435,3802,2594,3954,17,1580,119,2426,3273,2152
4192,1381,1659,2335,812,893,4047,2228,3759,1679,4087,2266,584,683,482,419,1702,466,1298,2316,750,4042,4457,3952,3214,2694,1719,2313,4225,1827,3687,3197,2542,1136,3773,3183,4207,1882,617,2912,965,3657,4557,3606,2199,4964,4232,254,899,128,2294,10,2468,649,4322,1411,4521,1362,174,3407,4987,622,3083,590,3566
4193,4986,1415,4661,1602,3756,4247,2699,2798,2735,4611,4974,3855,3996,3285,1924,3441,658,36,3331,72,2763,1833,1859,4045,459,1874,1519,2974,3912,804,4877,4850,1464,4126,3111,657,1925,1017,3496,1887,3194,2520,3317,4103,2241,2399,1971,2927,3097,3860,1103,520,4406,1237,4108,4035,3949,4182,4788,2817,2404,249,317,4704
4194,1808,794,4882,446,3527,1003,3200,3652,2190,2480,2760,3563,1838,907,2173,1926,1926,1870,1229,3010,3734,3097,1165,295,1909,3407,451,4901,2197,625,3166,2022,1212,456,2705,3662,4541,89,2670,1220,738,3880,610,589,3885,4730,4996,1910,2038,4751,4252,4105,2490,2792,822,2351,157,4726,10,1699,1132,3621,578,1400
4195,4615,4204,2960,3678,194,1990,286,4230,1260,4439,4079,3177,88,4839,3386,1915,1197,1207,730,884,1865,2999,2976,3071,114,3165,2922,212,3450,4781,2033,3216,1844,2901,1148,4403,1488,54,721,75,4453,4830,4530,193,555,1748,4980,1148,3806,2897,1726,419,1495,1423,2086,779,2697,1041,2762,768,4129,2784,2185,4040
4196,3693,4200,1686,4151,2979,89,4583,2323,1329,2532,1197,1986,3570,1107,4648,4130,2180,1785,4517,1800,2600,1610,3326,123,3525,4146,2557,2733,45,682,1864,1028,2343,2439,3840,3032,2209,2951,255,4079,1757,4000,882,4828,4574,4304,1018,4369,4893,3863,4324,2438,512,96,99,3172,1726,4008,3518,3612,4452,370,4803,3809
4197,4297,1151,4773,4000,1026,4712,298,1524,639,2068,2387,723,1737,2862,4566,3762,2299,1721,1901,3587,2913,1059,2958,3877,2878,1412,2653,2110,2906,1257,1309,1796,2355,4748,600,4522,3501,2301,942,4509,4991,3803,4265,2921,3285,3835,4990,1129,1542,1633,1113,4807,3546,2106,485,823,368,4701,4935,3363,4382,2938,965,26
4198,831,4886,2000,418,124,2118,4165,2943,1225,3276,795,4613,3480,36,1806,4737,624,2645,2649,603,2946,241,872,3640,585,3370,3905,647,2873,2478,1769,2784,1949,1426,3452,4403,1222,205,1885,681,1856,4023,1017,1273,4470,3873,1442,377,4322,1468,3270,3629,274,3520,978,4856,4978,1820,672,4229,2804,3492,40,3882
4199,430,653,4320,3468,1565,4183,378,3645,415,3027,2341,2310,3141,461,2731,184,1870,980,2531,4181,748,2520,2302,4197,3905,388,4819,3417,1924,265,1147,229,1473,3701,1539,2745,4169,291,362,4788,997,242,3065,4012,4865,3686,1366,1053,2887,2997,221,1589,1643,3065,2324,3478,4969,2383,4106,3386,3327,1882,2625,734
4200,3920,2412,1052,2159,4304,4066,3099,4465,2516,3684,1771,1141,3287,2033,580,3062,2327,4152,4466,516,3236,60,4193,3378,1913,2737,2149,2598,3549,1602,599,4117,446,4252,2223,351,1495,1955,1993,1963,4685,201,4184,2883,896,3191,3481,2870,545,1870,541,2469,2058,2091,1706,134,4172,820,3323,4682,462,3937,117,3371
4201,18,3348,7,1119,198,4363,1542,2908,1646,4609,3361,1898,293,3348,3354,3310,282,4686,1891,2493,827,4056,3454,3047,2503,164,2904,4527,2284,3039,2074,369,3463,122,2333,4587,1960,4802,2485,1230,426,1762,3436,3203,791,2978,1431,3446,1492,1644,4466,4358,2884,4430,3426,883,13,840,212,990,4149,4417,3356,95
4202,2895,2192,2140,112,1668,1735,201,73,2050,2772,2692,4446,1553,2250,1168,821,1856,1533,4143,2156,4689,2826,2626,2774,2872,680,1520,893,697,1039,3760,1296,736,3284,280,1430,4687,3925,4460,2112,4247,415,3009,1393,3473,831,2162,4722,949,2634,3064,3844,292,1586,3426,2510,548,734,322,4386,4780,3722,3060,2599
4203,2301,809,3128,4266,4412,3682,2317,1237,1968,3288,407,19,1715,140,3456,4536,2339,2231,3444,1723,2521,2419,4902,4283,1211,1437,1039,879,238,4629,3647,297,121,1526,2377,1797,1498,3852,2665,1505,2783,1391,2742,1477,3199,3966,2951,4661,1968,4442,3647,3424,2062,1988,382,86,1837,412,3836,3136,223,913,4240,4621
4204,1272,482,555,397,1794,2394,1032,3226,814,3508,1639,492,288,4963,666,2247,1216,4074,643,4471,4547,2795,2901,337,4521,438,648,593,3026,2274,4821,2558,3904,1180,1543,4098,4782,894,4060,964,4940,2203,330,4783,3283,816,686,1293,2364,1751,3522,3892,4786,3424,2524,2715,983,17,4553,2429,1056,3507,234,1098
